ID,ARCHIVO,CATEGORÍA,SUBCATEGORÍA,TEMA,TEXTO,DIMENSIONES,TRANSPARENCIA,ORIGINAL_BASE,VARIANTE
01-funcionales-007-neutral-03,output\stickers\01-funcionales\01-bandera-neutral-03.png,FUNCIONALES,texto,neutral,bandera,900x450,RGBA,01-funcionales-007-estilo-03,neutral
01-funcionales-007-multicolor-03,output\stickers\01-funcionales\01-bandera-multicolor-03.png,FUNCIONALES,texto,multicolor,bandera,900x450,RGBA,01-funcionales-007-estilo-03,multicolor
01-funcionales-008-lavender-01,output\stickers\01-funcionales\01-pin-lavender-01.png,FUNCIONALES,texto,lavender,pin,900x450,RGBA,01-funcionales-008-estilo-01,lavender
01-funcionales-008-blush-01,output\stickers\01-funcionales\01-pin-blush-01.png,FUNCIONALES,texto,blush,pin,900x450,RGBA,01-funcionales-008-estilo-01,blush
01-funcionales-008-sage-01,output\stickers\01-funcionales\01-pin-sage-01.png,FUNCIONALES,texto,sage,pin,900x450,RGBA,01-funcionales-008-estilo-01,sage
01-funcionales-008-sky-01,output\stickers\01-funcionales\01-pin-sky-01.png,FUNCIONALES,texto,sky,pin,900x450,RGBA,01-funcionales-008-estilo-01,sky
01-funcionales-008-sand-01,output\stickers\01-funcionales\01-pin-sand-01.png,FUNCIONALES,texto,sand,pin,900x450,RGBA,01-funcionales-008-estilo-01,sand
01-funcionales-008-neutral-01,output\stickers\01-funcionales\01-pin-neutral-01.png,FUNCIONALES,texto,neutral,pin,900x450,RGBA,01-funcionales-008-estilo-01,neutral
01-funcionales-008-multicolor-01,output\stickers\01-funcionales\01-pin-multicolor-01.png,FUNCIONALES,texto,multicolor,pin,900x450,RGBA,01-funcionales-008-estilo-01,multicolor
01-funcionales-008-lavender-02,output\stickers\01-funcionales\01-pin-lavender-02.png,FUNCIONALES,texto,lavender,pin,900x450,RGBA,01-funcionales-008-estilo-02,lavender
01-funcionales-008-blush-02,output\stickers\01-funcionales\01-pin-blush-02.png,FUNCIONALES,texto,blush,pin,900x450,RGBA,01-funcionales-008-estilo-02,blush
01-funcionales-008-sage-02,output\stickers\01-funcionales\01-pin-sage-02.png,FUNCIONALES,texto,sage,pin,900x450,RGBA,01-funcionales-008-estilo-02,sage
01-funcionales-008-sky-02,output\stickers\01-funcionales\01-pin-sky-02.png,FUNCIONALES,texto,sky,pin,900x450,RGBA,01-funcionales-008-estilo-02,sky
01-funcionales-008-sand-02,output\stickers\01-funcionales\01-pin-sand-02.png,FUNCIONALES,texto,sand,pin,900x450,RGBA,01-funcionales-008-estilo-02,sand
01-funcionales-008-neutral-02,output\stickers\01-funcionales\01-pin-neutral-02.png,FUNCIONALES,texto,neutral,pin,900x450,RGBA,01-funcionales-008-estilo-02,neutral
01-funcionales-008-multicolor-02,output\stickers\01-funcionales\01-pin-multicolor-02.png,FUNCIONALES,texto,multicolor,pin,900x450,RGBA,01-funcionales-008-estilo-02,multicolor
01-funcionales-008-lavender-03,output\stickers\01-funcionales\01-pin-lavender-03.png,FUNCIONALES,texto,lavender,pin,900x450,RGBA,01-funcionales-008-estilo-03,lavender
01-funcionales-008-blush-03,output\stickers\01-funcionales\01-pin-blush-03.png,FUNCIONALES,texto,blush,pin,900x450,RGBA,01-funcionales-008-estilo-03,blush
01-funcionales-008-sage-03,output\stickers\01-funcionales\01-pin-sage-03.png,FUNCIONALES,texto,sage,pin,900x450,RGBA,01-funcionales-008-estilo-03,sage
01-funcionales-008-sky-03,output\stickers\01-funcionales\01-pin-sky-03.png,FUNCIONALES,texto,sky,pin,900x450,RGBA,01-funcionales-008-estilo-03,sky
01-funcionales-008-sand-03,output\stickers\01-funcionales\01-pin-sand-03.png,FUNCIONALES,texto,sand,pin,900x450,RGBA,01-funcionales-008-estilo-03,sand
01-funcionales-008-neutral-03,output\stickers\01-funcionales\01-pin-neutral-03.png,FUNCIONALES,texto,neutral,pin,900x450,RGBA,01-funcionales-008-estilo-03,neutral
01-funcionales-008-multicolor-03,output\stickers\01-funcionales\01-pin-multicolor-03.png,FUNCIONALES,texto,multicolor,pin,900x450,RGBA,01-funcionales-008-estilo-03,multicolor
01-funcionales-009-lavender-01,output\stickers\01-funcionales\01-marcador-lavender-01.png,FUNCIONALES,texto,lavender,marcador,900x450,RGBA,01-funcionales-009-estilo-01,lavender
01-funcionales-009-blush-01,output\stickers\01-funcionales\01-marcador-blush-01.png,FUNCIONALES,texto,blush,marcador,900x450,RGBA,01-funcionales-009-estilo-01,blush
01-funcionales-009-sage-01,output\stickers\01-funcionales\01-marcador-sage-01.png,FUNCIONALES,texto,sage,marcador,900x450,RGBA,01-funcionales-009-estilo-01,sage
01-funcionales-009-sky-01,output\stickers\01-funcionales\01-marcador-sky-01.png,FUNCIONALES,texto,sky,marcador,900x450,RGBA,01-funcionales-009-estilo-01,sky
01-funcionales-009-sand-01,output\stickers\01-funcionales\01-marcador-sand-01.png,FUNCIONALES,texto,sand,marcador,900x450,RGBA,01-funcionales-009-estilo-01,sand
01-funcionales-009-neutral-01,output\stickers\01-funcionales\01-marcador-neutral-01.png,FUNCIONALES,texto,neutral,marcador,900x450,RGBA,01-funcionales-009-estilo-01,neutral
01-funcionales-009-multicolor-01,output\stickers\01-funcionales\01-marcador-multicolor-01.png,FUNCIONALES,texto,multicolor,marcador,900x450,RGBA,01-funcionales-009-estilo-01,multicolor
01-funcionales-009-lavender-02,output\stickers\01-funcionales\01-marcador-lavender-02.png,FUNCIONALES,texto,lavender,marcador,900x450,RGBA,01-funcionales-009-estilo-02,lavender
01-funcionales-009-blush-02,output\stickers\01-funcionales\01-marcador-blush-02.png,FUNCIONALES,texto,blush,marcador,900x450,RGBA,01-funcionales-009-estilo-02,blush
01-funcionales-009-sage-02,output\stickers\01-funcionales\01-marcador-sage-02.png,FUNCIONALES,texto,sage,marcador,900x450,RGBA,01-funcionales-009-estilo-02,sage
01-funcionales-009-sky-02,output\stickers\01-funcionales\01-marcador-sky-02.png,FUNCIONALES,texto,sky,marcador,900x450,RGBA,01-funcionales-009-estilo-02,sky
01-funcionales-009-sand-02,output\stickers\01-funcionales\01-marcador-sand-02.png,FUNCIONALES,texto,sand,marcador,900x450,RGBA,01-funcionales-009-estilo-02,sand
01-funcionales-009-neutral-02,output\stickers\01-funcionales\01-marcador-neutral-02.png,FUNCIONALES,texto,neutral,marcador,900x450,RGBA,01-funcionales-009-estilo-02,neutral
01-funcionales-009-multicolor-02,output\stickers\01-funcionales\01-marcador-multicolor-02.png,FUNCIONALES,texto,multicolor,marcador,900x450,RGBA,01-funcionales-009-estilo-02,multicolor
01-funcionales-009-lavender-03,output\stickers\01-funcionales\01-marcador-lavender-03.png,FUNCIONALES,texto,lavender,marcador,900x450,RGBA,01-funcionales-009-estilo-03,lavender
01-funcionales-009-blush-03,output\stickers\01-funcionales\01-marcador-blush-03.png,FUNCIONALES,texto,blush,marcador,900x450,RGBA,01-funcionales-009-estilo-03,blush
01-funcionales-009-sage-03,output\stickers\01-funcionales\01-marcador-sage-03.png,FUNCIONALES,texto,sage,marcador,900x450,RGBA,01-funcionales-009-estilo-03,sage
01-funcionales-009-sky-03,output\stickers\01-funcionales\01-marcador-sky-03.png,FUNCIONALES,texto,sky,marcador,900x450,RGBA,01-funcionales-009-estilo-03,sky
01-funcionales-009-sand-03,output\stickers\01-funcionales\01-marcador-sand-03.png,FUNCIONALES,texto,sand,marcador,900x450,RGBA,01-funcionales-009-estilo-03,sand
01-funcionales-009-neutral-03,output\stickers\01-funcionales\01-marcador-neutral-03.png,FUNCIONALES,texto,neutral,marcador,900x450,RGBA,01-funcionales-009-estilo-03,neutral
01-funcionales-009-multicolor-03,output\stickers\01-funcionales\01-marcador-multicolor-03.png,FUNCIONALES,texto,multicolor,marcador,900x450,RGBA,01-funcionales-009-estilo-03,multicolor
01-funcionales-010-lavender-01,output\stickers\01-funcionales\01-flecha-arriba-lavender-01.png,FUNCIONALES,texto,lavender,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-01,lavender
01-funcionales-010-blush-01,output\stickers\01-funcionales\01-flecha-arriba-blush-01.png,FUNCIONALES,texto,blush,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-01,blush
01-funcionales-010-sage-01,output\stickers\01-funcionales\01-flecha-arriba-sage-01.png,FUNCIONALES,texto,sage,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-01,sage
01-funcionales-010-sky-01,output\stickers\01-funcionales\01-flecha-arriba-sky-01.png,FUNCIONALES,texto,sky,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-01,sky
01-funcionales-010-sand-01,output\stickers\01-funcionales\01-flecha-arriba-sand-01.png,FUNCIONALES,texto,sand,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-01,sand
01-funcionales-010-neutral-01,output\stickers\01-funcionales\01-flecha-arriba-neutral-01.png,FUNCIONALES,texto,neutral,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-01,neutral
01-funcionales-010-multicolor-01,output\stickers\01-funcionales\01-flecha-arriba-multicolor-01.png,FUNCIONALES,texto,multicolor,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-01,multicolor
01-funcionales-010-lavender-02,output\stickers\01-funcionales\01-flecha-arriba-lavender-02.png,FUNCIONALES,texto,lavender,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-02,lavender
01-funcionales-010-blush-02,output\stickers\01-funcionales\01-flecha-arriba-blush-02.png,FUNCIONALES,texto,blush,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-02,blush
01-funcionales-010-sage-02,output\stickers\01-funcionales\01-flecha-arriba-sage-02.png,FUNCIONALES,texto,sage,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-02,sage
01-funcionales-010-sky-02,output\stickers\01-funcionales\01-flecha-arriba-sky-02.png,FUNCIONALES,texto,sky,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-02,sky
01-funcionales-010-sand-02,output\stickers\01-funcionales\01-flecha-arriba-sand-02.png,FUNCIONALES,texto,sand,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-02,sand
01-funcionales-010-neutral-02,output\stickers\01-funcionales\01-flecha-arriba-neutral-02.png,FUNCIONALES,texto,neutral,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-02,neutral
01-funcionales-010-multicolor-02,output\stickers\01-funcionales\01-flecha-arriba-multicolor-02.png,FUNCIONALES,texto,multicolor,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-02,multicolor
01-funcionales-010-lavender-03,output\stickers\01-funcionales\01-flecha-arriba-lavender-03.png,FUNCIONALES,texto,lavender,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-03,lavender
01-funcionales-010-blush-03,output\stickers\01-funcionales\01-flecha-arriba-blush-03.png,FUNCIONALES,texto,blush,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-03,blush
01-funcionales-010-sage-03,output\stickers\01-funcionales\01-flecha-arriba-sage-03.png,FUNCIONALES,texto,sage,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-03,sage
01-funcionales-010-sky-03,output\stickers\01-funcionales\01-flecha-arriba-sky-03.png,FUNCIONALES,texto,sky,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-03,sky
01-funcionales-010-sand-03,output\stickers\01-funcionales\01-flecha-arriba-sand-03.png,FUNCIONALES,texto,sand,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-03,sand
01-funcionales-010-neutral-03,output\stickers\01-funcionales\01-flecha-arriba-neutral-03.png,FUNCIONALES,texto,neutral,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-03,neutral
01-funcionales-010-multicolor-03,output\stickers\01-funcionales\01-flecha-arriba-multicolor-03.png,FUNCIONALES,texto,multicolor,flecha arriba,900x450,RGBA,01-funcionales-010-estilo-03,multicolor
01-funcionales-011-lavender-01,output\stickers\01-funcionales\01-flecha-abajo-lavender-01.png,FUNCIONALES,texto,lavender,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-01,lavender
01-funcionales-011-blush-01,output\stickers\01-funcionales\01-flecha-abajo-blush-01.png,FUNCIONALES,texto,blush,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-01,blush
01-funcionales-011-sage-01,output\stickers\01-funcionales\01-flecha-abajo-sage-01.png,FUNCIONALES,texto,sage,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-01,sage
01-funcionales-011-sky-01,output\stickers\01-funcionales\01-flecha-abajo-sky-01.png,FUNCIONALES,texto,sky,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-01,sky
01-funcionales-011-sand-01,output\stickers\01-funcionales\01-flecha-abajo-sand-01.png,FUNCIONALES,texto,sand,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-01,sand
01-funcionales-011-neutral-01,output\stickers\01-funcionales\01-flecha-abajo-neutral-01.png,FUNCIONALES,texto,neutral,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-01,neutral
01-funcionales-011-multicolor-01,output\stickers\01-funcionales\01-flecha-abajo-multicolor-01.png,FUNCIONALES,texto,multicolor,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-01,multicolor
01-funcionales-011-lavender-02,output\stickers\01-funcionales\01-flecha-abajo-lavender-02.png,FUNCIONALES,texto,lavender,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-02,lavender
01-funcionales-011-blush-02,output\stickers\01-funcionales\01-flecha-abajo-blush-02.png,FUNCIONALES,texto,blush,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-02,blush
01-funcionales-011-sage-02,output\stickers\01-funcionales\01-flecha-abajo-sage-02.png,FUNCIONALES,texto,sage,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-02,sage
01-funcionales-011-sky-02,output\stickers\01-funcionales\01-flecha-abajo-sky-02.png,FUNCIONALES,texto,sky,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-02,sky
01-funcionales-011-sand-02,output\stickers\01-funcionales\01-flecha-abajo-sand-02.png,FUNCIONALES,texto,sand,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-02,sand
01-funcionales-011-neutral-02,output\stickers\01-funcionales\01-flecha-abajo-neutral-02.png,FUNCIONALES,texto,neutral,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-02,neutral
01-funcionales-011-multicolor-02,output\stickers\01-funcionales\01-flecha-abajo-multicolor-02.png,FUNCIONALES,texto,multicolor,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-02,multicolor
01-funcionales-011-lavender-03,output\stickers\01-funcionales\01-flecha-abajo-lavender-03.png,FUNCIONALES,texto,lavender,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-03,lavender
01-funcionales-011-blush-03,output\stickers\01-funcionales\01-flecha-abajo-blush-03.png,FUNCIONALES,texto,blush,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-03,blush
01-funcionales-011-sage-03,output\stickers\01-funcionales\01-flecha-abajo-sage-03.png,FUNCIONALES,texto,sage,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-03,sage
01-funcionales-011-sky-03,output\stickers\01-funcionales\01-flecha-abajo-sky-03.png,FUNCIONALES,texto,sky,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-03,sky
01-funcionales-011-sand-03,output\stickers\01-funcionales\01-flecha-abajo-sand-03.png,FUNCIONALES,texto,sand,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-03,sand
01-funcionales-011-neutral-03,output\stickers\01-funcionales\01-flecha-abajo-neutral-03.png,FUNCIONALES,texto,neutral,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-03,neutral
01-funcionales-011-multicolor-03,output\stickers\01-funcionales\01-flecha-abajo-multicolor-03.png,FUNCIONALES,texto,multicolor,flecha abajo,900x450,RGBA,01-funcionales-011-estilo-03,multicolor
01-funcionales-012-lavender-01,output\stickers\01-funcionales\01-flecha-izquierda-lavender-01.png,FUNCIONALES,texto,lavender,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-01,lavender
01-funcionales-012-blush-01,output\stickers\01-funcionales\01-flecha-izquierda-blush-01.png,FUNCIONALES,texto,blush,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-01,blush
01-funcionales-012-sage-01,output\stickers\01-funcionales\01-flecha-izquierda-sage-01.png,FUNCIONALES,texto,sage,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-01,sage
01-funcionales-012-sky-01,output\stickers\01-funcionales\01-flecha-izquierda-sky-01.png,FUNCIONALES,texto,sky,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-01,sky
01-funcionales-012-sand-01,output\stickers\01-funcionales\01-flecha-izquierda-sand-01.png,FUNCIONALES,texto,sand,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-01,sand
01-funcionales-012-neutral-01,output\stickers\01-funcionales\01-flecha-izquierda-neutral-01.png,FUNCIONALES,texto,neutral,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-01,neutral
01-funcionales-012-multicolor-01,output\stickers\01-funcionales\01-flecha-izquierda-multicolor-01.png,FUNCIONALES,texto,multicolor,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-01,multicolor
01-funcionales-012-lavender-02,output\stickers\01-funcionales\01-flecha-izquierda-lavender-02.png,FUNCIONALES,texto,lavender,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-02,lavender
01-funcionales-012-blush-02,output\stickers\01-funcionales\01-flecha-izquierda-blush-02.png,FUNCIONALES,texto,blush,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-02,blush
01-funcionales-012-sage-02,output\stickers\01-funcionales\01-flecha-izquierda-sage-02.png,FUNCIONALES,texto,sage,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-02,sage
01-funcionales-012-sky-02,output\stickers\01-funcionales\01-flecha-izquierda-sky-02.png,FUNCIONALES,texto,sky,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-02,sky
01-funcionales-012-sand-02,output\stickers\01-funcionales\01-flecha-izquierda-sand-02.png,FUNCIONALES,texto,sand,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-02,sand
01-funcionales-012-neutral-02,output\stickers\01-funcionales\01-flecha-izquierda-neutral-02.png,FUNCIONALES,texto,neutral,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-02,neutral
01-funcionales-012-multicolor-02,output\stickers\01-funcionales\01-flecha-izquierda-multicolor-02.png,FUNCIONALES,texto,multicolor,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-02,multicolor
01-funcionales-012-lavender-03,output\stickers\01-funcionales\01-flecha-izquierda-lavender-03.png,FUNCIONALES,texto,lavender,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-03,lavender
01-funcionales-012-blush-03,output\stickers\01-funcionales\01-flecha-izquierda-blush-03.png,FUNCIONALES,texto,blush,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-03,blush
01-funcionales-012-sage-03,output\stickers\01-funcionales\01-flecha-izquierda-sage-03.png,FUNCIONALES,texto,sage,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-03,sage
01-funcionales-012-sky-03,output\stickers\01-funcionales\01-flecha-izquierda-sky-03.png,FUNCIONALES,texto,sky,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-03,sky
01-funcionales-012-sand-03,output\stickers\01-funcionales\01-flecha-izquierda-sand-03.png,FUNCIONALES,texto,sand,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-03,sand
01-funcionales-012-neutral-03,output\stickers\01-funcionales\01-flecha-izquierda-neutral-03.png,FUNCIONALES,texto,neutral,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-03,neutral
01-funcionales-012-multicolor-03,output\stickers\01-funcionales\01-flecha-izquierda-multicolor-03.png,FUNCIONALES,texto,multicolor,flecha izquierda,900x450,RGBA,01-funcionales-012-estilo-03,multicolor
01-funcionales-013-lavender-01,output\stickers\01-funcionales\01-flecha-derecha-lavender-01.png,FUNCIONALES,texto,lavender,flecha derecha,900x450,RGBA,01-funcionales-013-estilo-01,lavender
01-funcionales-013-blush-01,output\stickers\01-funcionales\01-flecha-derecha-blush-01.png,FUNCIONALES,texto,blush,flecha derecha,900x450,RGBA,01-funcionales-013-estilo-01,blush
01-funcionales-013-sage-01,output\stickers\01-funcionales\01-flecha-derecha-sage-01.png,FUNCIONALES,texto,sage,flecha derecha,900x450,RGBA,01-funcionales-013-estilo-01,sage
01-funcionales-013-sky-01,output\stickers\01-funcionales\01-flecha-derecha-sky-01.png,FUNCIONALES,texto,sky,flecha derecha,900x450,RGBA,01-funcionales-013-estilo-01,sky
01-funcionales-013-sand-01,output\stickers\01-funcionales\01-flecha-derecha-sand-01.png,FUNCIONALES,texto,sand,flecha derecha,900x450,RGBA,01-funcionales-013-estilo-01,sand
